DATE,CaO,SiO2,Al2O3,Fe2O3,MgO,SO3,K2O,Na2O,P2O5,TiO2,Total,LSF,SM,IM,C3A,R_wp (%),Alite_M3 (%),Alite_M1 (%),Alite_Sum (%),Fraction_M1 (%),Alite_CS (nm),Belite_alpha (%),Belite_beta (%),Belite_Sum (%),Alum_cubic (%),Alum_ortho (%),Alum_Sum (%),Ferrite (%),Lime (%),Portlandite (%),Periclase (%),Quartz (%),Arcanite (%),Langbeinite (%),Aphthitalite (%),Gypsum (%),Hemi-hydrate (%),Anhydrite (%),Calcite (%),Dolomite(%),SO3_XRD (%),CO2_XRD (%),Syngenite(%),Ettringite(%),Illite(%),LOI,Total Alkali,SSA,Res_45_um,EN 1D,EN 2D ,EN 7D,EN 28D ,Water consistency (%)-20C,Expansion (mm)-20C,Initial setting time (min) ,Final setting time (min) ,MC Water consistency (%),MC Initial Slump,MC 1st slump loss,MC 2nd slump loss,MC 9hours,MC 1D,MC 2D ,MC 3D,MC 7D,MC 28D ,,,,,,,,,,,,,,,
10-Oct-25,64.07,19.7,4.94,2.89,1.18,2.52,0.78,0.09,0.06,0.26,99.92,99.11,2.52,1.71,8.2,8.49,37.13,22.31,59.45,37.53,215,2.48,9.58,12.06,3.99,2.08,6.07,9.02,0.2,1.78,0.32,0.18,0.77,0.21,0.13,0.17,1.98,0.53,6.42,0.29,2.02,2.96,0.09,0.02,0.3,3.3,0.6,333,5.5,14.53,26.61,41.84,57.21,28.4,0.5,120,220,,,,,,,,,,,,,,,,,,,,,,,,,
13-Oct-25,63.93,19.28,4.92,2.95,1.14,2.66,0.78,0.09,0.06,0.26,96.13,100.58,2.45,1.67,8.05,9.32,55.27,2.95,58.22,5.06,194.7,2.85,9.54,12.39,4.48,1.77,6.26,10.08,0.28,1.27,0.32,0.18,0.88,0.13,0.06,0.36,1.72,0.69,6.58,0.38,2.02,3.07,0.09,0,0.12,3.3,0.6,331,6,13.25,24.35,42.1,57.13,28.4,0.5,130,220,,,,,,,,,,,,,,,,,,,,,,,,,
15-Oct-25,64.07,19.76,5.02,3.02,1.13,2.46,0.76,0.09,0.06,0.27,100.19,98.63,2.46,1.66,8.19,9.21,45.75,14.6,60.35,24.19,199.8,2.41,9.47,11.88,3.91,1.96,5.87,9.9,0.24,1.5,0.35,0.11,0.84,0.22,0.1,0.32,1.72,0.38,5.81,0.22,1.87,2.66,0.03,0.01,0.15,3.5,0.59,326,6.6,13.79,25.11,42.59,56.37,28.2,0.6,135,205,,,,,,,,,,,,,,,,,,,,,,,,,
17-Oct-25,63.58,19.18,4.94,2.98,1.04,2.42,0.77,0.09,0.06,0.27,98.79,100.68,2.42,1.66,8.05,8.55,35.33,24.48,59.81,40.93,205.7,2.09,10.64,12.74,4.04,2.15,6.19,9.25,0.25,1.46,0.31,0.15,0.7,0.08,0.21,0.31,1.86,0.49,5.78,0.2,1.92,2.64,0.09,0,0.13,3.4,0.6,324,5.5,15.65,27.59,43.48,58.75,28.2,0.5,135,220,,,,,,,,,,,,,,,,,,,,,,,,,
20-Oct-25,64.12,19.7,5.06,3.03,1.05,2.46,0.79,0.09,0.06,0.28,100.31,98.89,2.44,1.67,8.28,8.57,35.11,24.35,59.46,40.95,219.97,2.3,10.15,12.45,4.83,1.95,6.77,8.69,0.23,1.5,0.22,0.28/,0.82,0.1,0.13,0.21,1.9,0.57,6.03,0.16,1.98,2.73,0.04,0.04,0.37,3.6,0.61,342,5.8,14.06,23.9,41.06,55.01,28.4,0.7,130,225,,,,,,,,,,,,,,,,,,,,,,,,,
24-Oct-25,64.14,19.73,5.1,3,1.08,2.47,0.79,0.09,0.06,0.28,100.4,98.73,2.44,1.7,8.44,8.19,34.59,25.35,59.95,42.29,218.39,2.02,9.39,11.41,5.47,1.26,6.73,9.34,0.22,1.45,0.21,0.18,0.99,0.15,0.22,0.11,1.96,0.4,6.15,0.25,2.01,2.82,0.07,0.05,0.15,3.6,0.61,339,5.2,15.39,26.99,43.44,55.3,28.6,0.5,130,225,,,,,,,,,,,,,,,,,,,,,,,,,
27-Oct-25,64.13,19.7,5,2.98,1.03,2.44,0.75,0.09,0.06,0.28,100.08,99.09,2.47,1.68,8.21,8.78,33.46,27.24,60.7,44.87,223.8,2.09,8.86,10.95,5.33,0.72,6.04,8.9,0.26,1.47,0.26,0.3,0.9,0.1,0.28,0.26,1.79,0.42,6.66,0.26,1.96,3.06,0.06,0.01,0.36,3.5,0.58,335,5.6,14.75,26.73,41.23,55.48,28.2,0.7,135,210,,,,,,,,,,,,,,,,,,,,,,,,,
29-Oct-25,64.07,19.59,4.96,2.95,0.99,2.43,0.78,0,0.06,0.27,99.88,99.6,2.48,1.68,8.15,8.64,34.46,27.89,62.34,44.73,225.1,2,8.01,10.01,5.74,0.82,6.55,8.75,0.22,1.6,0.26,0.22,0.9,0.22,0.21,0.18,1.89,0.19,5.79,0.39,1.88,2.72,0.11,0.08,0.09,3.6,0.51,338,5.7,15.41,26.12,43.01,56.31,28.4,0.5,120,210,,,,,,,,,,,,,,,,,,,,,,,,,
31-Oct-25,64.06,19.58,4.91,2.93,0.98,2.45,0.77,0.09,0.06,0.27,99.72,99.72,2.5,1.68,8.05,8.23,35.99,25.64,61.64,41.6,217.2,1.99,8.78,10.77,5.61,1.01,6.63,9.15,0.29,1.34,0.3,0.14,0.86,0.08,0.16,0.28,1.91,0.27,5.83,0.13,1.87,2.63,0.06,0,0.16,3.5,0.6,332,5.6,16.04,28.08,41.24,57.17,28.2,0.6,135,220,,,,,,,,,,,,,,,,,,,,,,,,,
5-Nov-25,64.2,19.74,4.93,2.94,0.96,2.49,0.79,0.09,0.06,0.26,100.04,99.14,2.51,1.68,8.09,8.35,38.58,22.73,61.32,37.08,226.6,2.43,8.54,10.97,4.28,1.69,5.97,8.26,0.27,1.91,0.22,0.26,0.91,0.2,0.27,0.35,2.24,0.21,6.31,0.08,2.18,2.81,0.06,0.05,0.15,3.5,0.61,330,6.3,14.55,26.33,41.67,56.52,28.4,0.5,115,215,,,,,,,,,,,,,,,,,,,,,,,,,
7-Nov-25,64,19.74,4.98,2.95,1.16,2.49,0.78,0.09,0.06,0.27,99.99,98.72,2.49,1.69,8.21,8.55,46.39,13.08,59.47,22,212.13,2.82,9.25,12.07,3.71,2.47,6.18,9,0.14,1.88,0.37,0.3,0.73,0.17,0.22,0.19,1.79,0.52,6.19,0.46,1.91,2.94,0.04,0.01,0.26,3.4,0.6,329,5.3,13.64,24.25,40.45,56.81,28,0.7,115,210,,,,,,,,,,,,,,,,,,,,,,,,,
9-Nov-25,64.24,19.81,4.94,3,0.94,2.49,0.78,0.09,0.06,0.26,100.2,98.81,2.49,1.65,8.02,9.57,39.37,23.23,62.6,37.11,219.59,2.27,7.12,9.39,5.09,1.25,6.34,8.35,0.25,1.6,0.17,0.1,0.81,0.17,0.31,0.34,2.16,0.17,6.42,0.29,2.07,2.96,0.09,0.06,0.36,3.5,0.6,338,5.7,15.39,26.75,44.33,58.43,27.8,0.5,125,210,,,,,,,,,,,,,,,,,,,,,,,,,
12-Nov-25,64.09,19.4,4.79,3.02,0.93,2.52,0.74,0.09,0.06,0.25,99.43,100.66,2.48,1.59,7.58,8.44,38.88,23.01,61.89,37.18,217.7,1.75,9.37,11.12,4.09,1.58,5.67,9.09,0.21,1.57,0.23,0.14,0.77,0.14,0.18,0.36,2.02,0.22,5.92,0.17,1.93,2.68,0.05,0.07,0.2,3.5,0.58,355,6.1,14.81,26.35,43.19,57.37,27.8,0.5,125,215,,,,,,,,,,,,,,,,,,,,,,,,,
14-Nov-25,64.38,19.92,4.86,3.03,0.95,2.47,0.71,0.13,0.06,0.25,100.29,98.69,2.52,1.6,7.75,8.49,38.43,22.12,60.55,36.53,227.24,2.46,9.38,11.84,3.84,1.46,5.3,9.05,0.21,1.66,0.2,0.15,0.75,0.29,0.36,0.33,2.27,0.33,6.31,0.19,2.28,2.87,0.04,0,0.16,3.5,0.6,344,5.8,14.98,24.98,42.77,57.27,27.8,0.5,120,215,,,,,,,,,,,,,,,,,,,,,,,,,
17-Nov-25,64.41,19.78,4.87,3.02,1.03,2.5,0.7,0.13,0.05,0.26,100.38,99.31,2.51,1.61,7.8,8.42,41.2,21.24,62.45,34.02,226.43,1.42,8.65,10.08,4.41,1.05,5.45,9.31,0.32,1.73,0.35,0.16,0.53,0.01,0.39,0.2,1.92,0.38,6.2,0.27,1.8,2.85,0.01,0.07,0.2,3.6,0.59,349,5.7,15.45,26.8,45.3,58.11,27.8,0.4,120,220,,,,,,,,,,,,,,,,,,,,,,,,,
19-Nov-25,64.29,19.74,4.86,3.05,1.08,2.48,0.69,0.16,0.05,0.26,100.16,99.31,2.5,1.59,7.72,8.72,37.91,22.85,60.77,37.61,211.3,2.04,9.49,11.53,3.88,1.17,5.05,9.16,0.35,1.62,0.26,0.35,0.59,0.16,0.41,0.15,2.03,0.38,6.37,0.27,1.97,2.93,0.07,0.07,0.41,3.5,0.61,319,5.9,15.12,27.76,44.93,57.77,27.8,0.4,120,220,,,,,,,,,,,,,,,,,,,,,,,,,
21-Nov-25,64.32,19.76,4.84,3.06,1.17,2.44,0.67,0.16,0.05,0.27,100.24,99.34,2.5,1.58,7.65,8.6,39.21,22.76,61.97,36.72,224,1.05,9.53,10.59,4.14,0.83,4.97,9.72,0.24,1.91,0.22,0.27,0.63,0.13,0.4,0.12,1.96,0.39,5.85,0.25,1.92,2.69,0.03,0.11,0.24,3.5,0.6,335,5.7,15.13,25.98,42.52,57.22,28,0.5,120,210,,,,,,,,,,,,,,,,,,,,,,,,,
23-Nov-25,64.34,19.71,4.75,3.04,1.19,2.47,0.66,0.15,0.05,0.26,99.82,99.75,2.53,1.56,7.44,8.66,34.1,27.27,61.37,44.44,186.18,1.19,9.72,10.9,3.77,0.82,4.6,9.8,0.39,1.74,0.32,0.18,0.75,0.1,0.32,0.11,1.78,0.54,6.45,0.28,1.9,2.97,0.05,0.02,0.3,3.2,0.58,339,6.4,13.29,24.5,40,53.59,27.8,0.5,130,230,,,,,,,,,,,,,,,,,,,,,,,,,
26-Nov-25,64.24,19.6,4.6,3.04,1.33,2.65,0.55,0.14,0.05,0.27,99.77,100.16,2.57,1.51,7.05,8.4,36.18,24.86,60.03,41.4,245.1,1.27,10.87,12.15,3.17,0.45,3.62,10.68,0.44,1.65,0.33,0.12,0.61,0.19,0.25,0.28,2.28,0.32,6.42,0.32,2.08,2.97,0.1,0.07,0.16,3.3,0.5,341,5.8,14.11,26.18,40.83,55.9,27.6,0.5,125,225,,,,,,,,,,,,,,,,,,,,,,,,,
28-Nov-25,64.28,19.88,4.6,3.09,1.46,2.47,0.62,0.14,0.05,0.27,100.16,99.13,2.59,1.49,6.96,10.51,60.81,0.78,61.58,30.88,169.3,2.06,8.79,10.85,3.26,0.09,3.35,11.06,0.27,1.4,0.56,0.13,0.54,0.32,0.14,0.2,1.88,0.65,6.23,0.5,2,2.98,0.09,0.06,0.19,3.3,0.55,336,6.4,13.86,24.99,42.2,55.77,27.4,0.4,115,220,,,,,,,,,,,,,,,,,,,,,,,,,
1-Dec-25,64.27,19.86,4.63,3.1,1.44,2.55,0.53,0.13,0.05,0.27,100.33,99.05,2.57,1.49,7.02,8.75,39.18,22.94,62.12,36.93,206.96,1.29,9.76,11.05,3.29,0.21,3.5,10.61,0.16,2.08,0.43,0.1,0.62,0.18,0.26,0.16,1.96,0.33,5.66,0.12,1.86,2.54,0.09,0.15,0.4,3.5,0.48,345,5.8,13.14,24.51,41.08,54.89,27.8,0.5,125,210,,,,,,,,,,,,,,,,,,,,,,,,,
3-Dec-25,64.2,19.79,4.92,2.98,0.97,2.46,0.79,0.15,0.06,0.26,96.58,98.93,2.51,1.65,8,8.78,38.95,22.26,61.22,36.37,219.4,2.32,8.94,11.26,4.56,1.45,6.01,8.62,0.19,1.95,0.25,0.16,0.92,0.09,0.29,0.26,2.24,0.18,5.97,0.07,2.07,2.66,0.08,0,0.24,3.5,0.67,341,6.2,14.75,26,43.37,56.1,28.2,0.6,120,210,,,,,,,,,,,,,,,,,,,,,,,,,
3-Dec-25,64.16,19.71,4.9,2.96,0.97,2.53,0.79,0.15,0.06,0.26,96.49,99.2,2.51,1.66,7.98,8.63,37.15,24.02,61.17,39.26,215.71,1.88,8.55,10.43,4.44,1.59,6.04,8.5,0.13,2.05,0.18,0.35,0.94,0.13,0.31,0.34,2,0.24,6.54,0.16,2.06,2.95,0.06,0.04,0.38,3.4,0.67,349,5.2,14.85,26.42,44.54,56.23,28,0.7,115,210,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/2025 SAMPLE 1,63.7,18.19,4.26,2.94,1.19,2.37,0.66,0.13,0.05,0.25,99.74,107.21,2.53,1.45,6.31,9.33,42.29,16.32,58.6,27.84,209.91,1.57,7.69,9.27,3.43,0.94,4.37,8.98,0.2,2.06,0.29,0.21,0.64,0.24,0.2,0.44,1.66,0.33,11.38,1.84,5,0.09,0.1,0.67,0.27,6,0.56,352,4.5,14.14,25.69,43.58,57.22,28.2,0.6,120,210,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/2025 SAMPLE 2,63.62,18.49,4.4,2.99,1.12,2.4,0.69,0.1,0.06,0.26,99.65,105.15,2.5,1.47,6.6,9.17,31.98,26.79,58.77,45.59,194.95,2.93,6.1,9.03,3.23,1.68,4.94,9.48,0.47,0.77,0.34,0.28/,0.94,0.33,0.1,1.41,1.15,0.14,10.7,2.03,4.7,0.14,0.02,0.48,0.56,5.52,0.55,358,3,14.95,26.09,44.33,58.09,28.2,0.6,115,210,,,,,,,,,,,,,,,,,,,,,,,,,
5-Dec-25,64.19,19.81,4.72,3.18,1.36,2.51,0.68,0.11,0.06,0.28,100.3,98.94,2.51,1.48,7.13,8.7,35.72,26.47,62.19,42.57,213.8,2.45,7.27,9.73,2.87,1.27,4.14,10.3,0.32,1.73,0.44,0.17,0.95,0.16,0.22,0.92,1.62,0.44,5.98,0.22,2.21,2.73,0.08,0,0.38,3.4,0.56,337,5.5,12.59,23.76,38.54,55.63,28.2,0.5,125,215,,,,,,,,,,,,,,,,,,,,,,,,,
10-Dec-25,64.12,19.81,4.82,3.12,1.19,2.37,0.62,0.11,0.06,0.28,99.8,98.86,2.49,1.54,7.49,8.94,39.75,22.57,62.32,36.22,197.7,3.05,7.03,10.08,3.45,1.4,4.85,9.84,0.22,1.51,0.47,0.19,0.79,0.05,0.07,0.91,1.34,0.25,6.56,0.3,1.73,3.03,0.07,0,0.17,3.3,0.52,329,6.8,12.23,22.88,38.47,56.01,28,0.4,120,215,,,,,,,,,,,,,,,,,,,,,,,,,
12-Dec-25,64.17,19.76,4.87,3.16,1.08,2.42,0.67,0.1,0.06,0.29,100.08,98.97,2.46,1.54,7.56,8.31,29.07,33.27,62.34,53.37,220.03,3.13,6.34,9.46,4.14,1.49,5.63,9,0.29,1.65,0.27,0.27,0.92,0.04,0.1,1.11,1.36,0.18,6.74,0.12,1.87,3.02,0.07,0.06,0.37,3.5,0.54,343,5.7,13.33,24.42,40.86,58.72,27.8,0.6,110,215,,,,,,,,,,,,,,,,,,,,,,,,,
19-Dec-25,64.17,19.83,4.84,3.15,0.97,2.51,0.66,0.1,0.06,0.29,100.08,98.63,2.48,1.54,7.5,8.57,22.96,38.99,61.95,62.94,224.6,3.55,7.06,10.61,4.8,1.08,5.88,8.91,0.3,1.75,0.2,0.19,0.69,0.08,0.08,0.67,1.68,0.18,6.05,0.2,1.74,2.76,0.06,0.09,0.43,3.5,0.53,336,6.5,12.83,23.9,40.79,,27.6,0.6,120,215,,,,,,,,,,,,,,,,,,,,,,,,,
